date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감
2025.01.10,5점만점에 2점,"지성, 각질, 모공",,한달이상사용,[옵션] [단품]23 피치 피치 미,롬앤 틴트들 특징인 거 같은데 다크닝 너무 심하고 글로우여도 특유의 건조함이 있어요… 두겹광택이라기엔 광택도 약하고 광 유지력도 진짜… 👎,0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요
2025.01.09,5점만점에 1점,"복합성, 웜톤, 다크서클, 모공",,한달이상사용,[옵션] 11 파파야 잼,"리뉴얼 전에 색상이랑 뭔가 변한거 같아요ㅠㅠ
리뉴얼 전 상품 구매하고 마음에 들어서 다쓰고 재구매한건데 색이 넘 다른,,,",1,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2025.01.05,5점만점에 1점,"건성, 웜톤, 탄력",,,[옵션] 14 아몬드 로즈,가을 뮤트인데.. 이게 뮤트한데 어울리는 색상인지는 모르겠고 걍 별로임,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요
2024.12.29,5점만점에 2점,"지성, 봄웜톤, 모공, 블랙헤드",,한달이상사용,[옵션] [단품] 20 쥬쥬 피그,바를땐 로즈색인데 착색이 개쿨핑크임 나만 이러는 건지 모르겠음...,0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,보통이에요
2024.12.28,5점만점에 1점,"트러블성, 봄웜톤, 트러블",,한달이상사용,[옵션] [단품]03 베어 그레이프,별러.. ㅔ어그레이프만 다섯번은 재구재한거같은데 갑자기 웜해제고 제형도 ㅠㅜㅠㅜ,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.12.27,5점만점에 1점,,,,[옵션] [단품]23 피치 피치 미,"제가 건성이라 그런건지 뚜껑 열자마자 파싹 마른 팁 적은 양으로 나와 촉촉함 광 하나없이 발립니다
진심 나만 광 안나나봐요 촉촉이 처돌이로써 리뉴얼 전이 좋아요",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요
2024.12.27,5점만점에 2점,,,,[옵션] 07 체리 밤,"저만 건조 김미영이라 건조하게 느껴지나요?
리뉴얼 전은 전체적으로 크림같은 재형에
그래도 촉촉하긴 했는데 얜 파싹 말라서 다른 틴트들에 비해 건조하게 느껴져요",0,보통이에요,보통이에요,다소 아쉬워요,매트해요
2024.12.24,5점만점에 1점,"복합성, 겨울쿨톤, 각질, 다크서클",,,[옵션] [어워즈한정기획] 03 베어 그레이프,"인기가 정말 많은 제품이라
리뉴얼 전 쥬쥬브, 현재는 베어그레이프샀는데요.
전 제품력(광택력,지속력,발림성,착색없음)은 보통으로 좋은데
동생꺼 빌려 써봐도, 테스트를 해봐도, 유투브를 암만봐도 저에게 맞는 색은 아직 못찾았네요;
특히 이 색은 저에겐이쁘긴한데 별로 바른 티가 안나요.
그래서 단독으로 쌩얼립엔 추천드려요.
다른 립에 올리면 죽은 포도색이 되네요.
마켓팅을 되게 잘하는듯.. 당근에다 팔려구요..",0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요
2024.12.21,5점만점에 2점,"건성, 봄웜톤, 민감성, 잡티",,한달이상사용,[옵션] [올리브영단독]01 포멜로 스킨,리뉴얼 하고 정말 별로인듯요 그냥 흔한 촉촉립같은...물먹 광택이 없음... 걍 꿀먹은 사람,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.20,5점만점에 2점,,,,[옵션] [올리브영단독]02 누카다미아,"생각했던것보다 되게 실망했어요
다들 틴트중에 롬앤이 제일 좋다해서 사봤는데 기대이하예요,,ㅜ
지속력도 엄청 짧아서 1시간마다 계속 발라줘야해요
착색은 좀 있어요
롬앤틴트는 안살것같네요,,ㅜㅜ",0,보통이에요,예상보다 짧아요,아주 만족해요,보통이에요
2024.12.16,5점만점에 1점,"복합성, 봄웜톤, 각질, 다크서클",,한달이상사용,[옵션] [단품] 20 쥬쥬 피그,🔥핫핑크🔥 사서 한 두번 발라보고 컬러 너무 달라서 결국 쓰지도못하구 친구줬습니다!,0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,보통이에요
2024.12.14,5점만점에 1점,"복합성, 겨울쿨톤, 각질, 다크서클",,한달이상사용,[옵션] 07 체리 밤,"하 기존 체리밤이랑 색 다름ㅋㅋ
기존 체리밤 핏빛빨강이면
리뉴얼 체리밤 주황다홍빛 빨강임ㅋ",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2024.12.14,5점만점에 1점,,,,[옵션] [올리브영단독]02 누카다미아,"리뉴얼되서 양이 적어서 쫌 아쉽지만
그래도 이 컬러가 맘에 들어서구매했어여",0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.14,5점만점에 2점,,,한달이상사용,[옵션] [단품]03 베어 그레이프,롬앤 특유의 향이 너무 거부감들어서 한번쓰고 못쓰는중이에요 ... 리뉴얼했다길래 기대하고 샀는데 생각보다 기대이하 ㅜ,0,보통이에요,보통이에요,보통이에요,아주 촉촉해요
2024.12.10,5점만점에 1점,"약건성, 봄웜톤",,한달이상사용,[옵션] 리치코랄,홈페이지 발색이랑 너무 달라요 엄청 빨개요. 그리고 입술 뜯었더니 바를 때 엄청 따가움. 시간 지날수록 각질부각 심해지고 광택도 모르겠어요,0,보통이에요,보통이에요,아주 만족해요,보통이에요
2024.12.08,5점만점에 2점,,,,[옵션] 17 다크 코코넛,"앗쉬,,2개샀는데.. 리뷰를 안보고 산 내잘못 용량이 적어졌다니ㅠ이렇게 머리써서 팔면,,브랜드이미지만 망칠텐데... 리뷰봤으면 안샀을텐데ㅠ 그리고 다크코코넛 색상은 별루니까 다들 사지마셔요 더쥬시 재구매는 없다...",0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요
2024.12.08,5점만점에 1점,,,,[옵션] 14 아몬드 로즈,저는 롬앤 틴트 성분과 안맞나봐요. 이것만 바르면 입술 각질이 갑자기 엄청 생기고 가렵고 부어요. 색상이 아무리 예뻐도 성분이 바뀌지 않는 한 다시는 못 쓸 것 같습니다.,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.07,5점만점에 2점,"지성, 가을웜톤, 다크서클, 미백",,,[옵션] [어워즈한정기획] 03 베어 그레이프,"단점은 리뉴얼 전에는 색이 더 쿨하고 에뻤고, 장점은 오래쓰면 쓸 수뢰 냄새가 좋지 않고 비위생적인 향이 났는데 그부분이 개선됭니 좋았다",1,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요
2024.12.07,5점만점에 1점,"복합성, 여름쿨톤, 각질, 다크서클",,한달이상사용,[옵션] [단품] 20 쥬쥬 피그,쥬쥬피그… 유튜버들 모두 웜톤mlbb라더니😅😅 21호로 잘못산줄알앗네여 완전쿨하고 걍 보라색임,2,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.12.07,5점만점에 2점,"복합성, 가을웜톤, 각질, 다크서클",,,[옵션] 24 베어 쥬시 오,"색상은 처음 발랐을 때는 띠용했지만 시간 지나면 자연스럽게 진해지면서 탱글한 오렌지 컬러인데 이러기만하면 참 좋을텐데
근데 이게 오래 안가요
하 진짜 너무너무너무 건조해요 컬러도 뭔 이상한 색으로 바뀌고 깜짝놀랬으요
지속력 꽝",0,아주 만족해요,예상보다 짧아요,아주 만족해요,매트해요
2024.12.04,5점만점에 2점,"복합성, 여름쿨톤, 모공, 블랙헤드",,한달이상사용,[옵션] [단품]03 베어 그레이프,하 내 리뉴얼 전 베어그레이프 돌려내 ㅠㅠㅠ 리뉴얼 후는 뭔가 팁에 적게 묻어나고 색깔도 달라져서 너무 아쉬움 용량도 줄고 ㅜ,0,보통이에요,보통이에요,다소 아쉬워요,보통이에요
2024.12.01,5점만점에 2점,"복합성, 여름쿨톤, 블랙헤드, 트러블",,한달이상사용,[옵션] [단품]03 베어 그레이프,하... 왜 리뉴얼된건지 모르갰어요... 색도 웜해지고 용량은 줄고 냄새도 비린향(?) 이 살짝 나요,0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요
2024.11.24,5점만점에 2점,,,한달이상사용,[옵션] [이나피] 베어 그레이프,바르면 찝찝한 느낌 처음 몇번 쓸 때는 그래도 쓸만했는데 계속 쓰다보니까 틴트 똥 같은게 자꾸 나와서 못 쓸 정도예요,0,아주 만족해요,보통이에요,보통이에요,보통이에요
2024.11.22,5점만점에 2점,,,한달이상사용,[옵션] 베어 피그,저는 온라인으로 사켰는데 롬앤 상세페이지랑 컬러 다르단 소리는 많이 들었지만 요정도로 다를줄은.. 그래셔 저는 동생줬어요!,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.11.20,5점만점에 1점,"건성, 여름쿨톤, 다크서클, 아토피",,,[옵션] [단품]03 베어 그레이프,"다들 너무 극찬하길래 사봤는데
그냥 롬앤은 롬앤이에요 ㅜ.. ㅋㅋ",0,보통이에요,예상보다 짧아요,보통이에요,보통이에요
2024.11.19,5점만점에 1점,,,,[옵션] 12 애플 브라운,"인스타랑 여기저기 광고 오지길래 너무 너무 궁금해서 구매했어요… 개인적으로 색상은 맘에 들었어요
근데 광고랑 젤 차이나는 문제가 광택감이에요.
두배 두꺼워졌다, 탕후루립이다 시간지나면 광택이 더 올라온다 그러더니 광택..? 진심으로 하나도 없습니다. 그냥 립글로즈일 뿐이고요 광택이 아예 없어요 이건 제가 불량을 산 건가 의심이 될 정도얐어요 시간 지나면 오히려 광택이 안올라오고 매말라버림 마케팅에 놀아났음.. 공홈 사진도 보정 엄청 하고 기존 롬앤 틴트 위에 다른 광택 오지는 투명립 덧바르고 촬영한듯해요.ㅎ 인스타에 광고하시는 분들도 보정 오지게 한듯
탕후루립 첨 써보는 것도 아니고 타사 제품 많이 써봤는데 광택감 정말 꼴찌입니다 탕후루립 원하시먼 웨잌메잌크 사세요~",1,보통이에요,보통이에요,보통이에요,보통이에요
2024.11.18,5점만점에 2점,"지성, 봄웜톤, 모공, 블랙헤드",,,[옵션] [올리브영단독]06 필링 앵두,와 쥬쥬피그 사고 마음에 안들어서 이번엔 필링앵두사봤는데 이건 처음에 바를때는 예쁜데 시간 지나면 착색이 쿨핑크가 되고 다시 덧바를수록 너무 쿨한 핑크로 남아요 하아........향도 별로임,1,아주 만족해요,예상보다 짧아요,아주 만족해요,보통이에요
2024.11.15,5점만점에 2점,"트러블성, 봄웜톤, 트러블",,,[옵션] [단품]03 베어 그레이프,리뉴얼후 걍 다른틴트가 됨 왜 바꾸ㅏㄴ거지 대체 색도 다르고 물틴트느낌,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.11.13,5점만점에 2점,"복합성, 쿨톤, 각질, 다크서클",,,[옵션] 05 쥬쥬브,"그닥..? 첫발색은 웜톤 느낌 나는데 착색이 완전 체리레드..?
애매해요 안쓸거같아용",0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2024.11.13,5점만점에 2점,,,,[옵션] [단품]03 베어 그레이프,제형 디자인 색감도 나름 다 괜찮았는데 롬앤 특유의 시큼한 과일향이 너무 별로예요 ㅜ 맘에 다 드는데도 향때문에 못쓰는중,0,보통이에요,보통이에요,보통이에요,아주 촉촉해요
2024.11.12,5점만점에 1점,"복합성, 겨울쿨톤, 각질, 다크서클",,,[옵션] 07 체리 밤,"너무 속상하다 ㅎ ,,
이건 배신이죠 롬앤,,,
착색력도 다홍빛으로 바뀌고 핏빛빨강에서 왜 걍 맑은 빨강이 되었나요,, 하 진짜 디자인도 구린데 색은 하 짜증나",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2024.11.12,5점만점에 2점,"복합성, 겨울쿨톤, 각질, 다크서클",,,[옵션] 16 플럼 콕,"원래 플럼콕보다 더 어두워졌어요 ㅜ
겨쿨로써 플럼콕이 너무 잘어울려서 몇통이나 사놓고 쓸정도로 애정하는 템이었는데 ㅜ,,짜증나 하",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2024.11.07,5점만점에 2점,,,,[옵션] 04 피그 피그,"쿨하고 뮤트합니다 착색은 보라기, 형광기 많이 나고요 공홈이랑 발색 많이 달라요 ㅎ",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.11.06,5점만점에 1점,"복합성, 여름쿨톤, 민감성, 홍조",,한달이상사용,[옵션] 베어 베리 스무디,"밀키한 모브핑크 베어 베리 스무디...
바른 지 얼마 안 돼서 입술 메마르더니 염증까지 났었어요
색 진짜 너무 예쁜데 못 쓰고 버려서 너무 아쉬워요
꼭 팔 안쪽에 테스트 해보고 이상없으면 입술에 사용하세요ㅜㅜ",0,아주 만족해요,예상보다 짧아요,다소 아쉬워요,매트해요
2024.11.06,5점만점에 2점,"복합성, 여름쿨톤, 각질, 다크서클",,,[옵션] [단품] 20 쥬쥬 피그,내가 그레이프밤으로 잘못산줄?ㅋㅋ... 롬앤은 다른 브랜드 공홈발색샷에 말 얹을 시간에 본인들이 사진 사기치는것좀 줄이시길!!!!!,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.10.22,5점만점에 2점,"민감성, 쿨톤, 트러블",,,[옵션] 베어 피그,"색상은 예뻤으나 시간이 갈 수록 입술이 조이면서 각질이 들뜨기 시작해요..
같은 롬앤 워터틴트는 괜찮았는데 쥬시래스팅은 한 번만 써도 며칠동안 입술이 뜯어져서 결국 디섯번정도 쓰다가 묵혀놓는 중입니다..!",0,보통이에요,보통이에요,다소 아쉬워요,보통이에요
2024.10.02,5점만점에 2점,,,,[옵션] [NEW]오드 그레이프,"쫀쫀한 수분감이 아니라 물렁한 수분감이라서 입술에 바르면 묽게 흩어집니다. 향도 그닥 좋은 향은 아닙니다. 매트하지도 않고, 그렇다고 글로시한 느낌도 많이 없어서, 구입할 때 색감을 제외한 나머지 측면에서는 메리트가 없는 것 같아요!",0,보통이에요,보통이에요,보통이에요,아주 촉촉해요
2024.09.21,5점만점에 1점,"건성, 봄웜톤, 다크서클, 모공",,한달이상사용,[옵션] 베어 애프리콧,지속력도 짧고 요플레 현상 심하고 덧바르면 진해지고...진짜 손이 안가요 왜 유명한지 모르겠음,1,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요
2024.08.19,5점만점에 1점,"건성, 봄웜톤, 다크서클, 모공",,,[옵션] 베어 애프리콧,유명해서 사봤는데 요플레현상 심하고 지속력 짧고 색깔이 바를수록 딥해져서 손이 잘안감 별로임,2,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2024.06.25,5점만점에 2점,"복합성, 쿨톤, 모공, 블랙헤드",,,[옵션] [NEW]멜로우 페어,걍 무난하게 바르기좋음 근데 이 라인이 입술에 다 자극이와요,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.05.29,5점만점에 2점,"지성, 웜톤, 민감성, 트러블",,,[옵션] [올리브영단독]베어그레이프,"여쿨필수품이라고해서샀는데생각보다별루였어요ㅠㅠ
저한테는안어울린거같아요",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.05.18,5점만점에 1점,"지성, 여름쿨톤, 트러블",,한달이상사용,[옵션] [재출시] 피치미,너무나 쨍한 형광핑크코랄... 촌스러워요ㅜㅜ 사놓고 한 번도 안씀,3,보통이에요,보통이에요,아주 만족해요,보통이에요
2024.04.23,5점만점에 2점,"복합성, 봄웜톤, 다크서클, 민감성",,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"촉촉한 제품이긴하나 겉도는 느낌이 있어요
색감도 너무 여리여리해서 바른티도 잘 안나서 손이 안가네요",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2024.04.17,5점만점에 2점,"건성, 여름쿨톤, 탄력",,한달이상사용,[옵션] [올리브영단독]포멜로 스킨,"이거 쓰고 입술 화끈거려서 바로 당근했어요.
진짜 롬앤이랑 안맞아서 슬프네요.
항상 롬앤 립은 나랑 세드앤딩
추천립으로 자주 뜨면 머해..",0,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요
